id_resultado,fitness,tiempoEjecucion,solucion,fk_id_experimento
51,20.3610519069451,2.077,"[1.1497412439785981, -8.860805758365053, -27.183997097457393, 1.0820478095829802, -2.954750826420033, -1.9418831750674923, 29.664257274929327, 25.052906266875237, -16.954811020226646, -11.58881326169854, -4.251346159939541, -25.165770479395757, 3.058678533148269, -17.18873850671197, 1.5835071260757712, 4.037679137810542, -26.834385005881455, 1.9116276978150684, -15.264338894589503, -18.813666624368086, -9.978544604943156, 8.847517649863088, 5.917206650824727, 6.899283578888776, -29.36268649088615, 9.026434898123089, -9.293380808489363, 26.122342034604422, -5.447655116710685, -8.366044640339613]",51
52,4.44089209850063e-16,5.089,"[-1.7123943231203643e-18, 5.160042934746893e-19, 8.373765088491564e-17, -1.597383536197627e-17, 3.971506224711184e-18, 1.1673278511680688e-17, -8.115589915038319e-17, -4.492995688471162e-16, 2.912025357788577e-17, -5.89021325569294e-16, -4.554673683516072e-16, -5.0262912996348146e-17, -1.001759276760159e-17, 1.1086245965123251e-16, 6.85760824736068e-17, 6.257370259234325e-18, 3.645978152445739e-17, -4.120474693675714e-19, -3.5573753106474315e-19, -7.443074357061338e-16, 3.720398580853664e-17, -1.0220914542312911e-17, -1.4460868609192558e-18, -4.4911623867921633e-20, 2.8329977835004026e-17, 2.8567817138631614e-17, 6.658369147815157e-17, -8.198716179128049e-18, -1.6127087421522371e-16, -6.085181524587576e-16]",52
53,4.44089209850063e-16,5.465,"[1.194598733618251e-21, 0.0, -8.592152280474925e-19, 1.23657057155962e-16, 6.787653382745818e-17, -3.589092226219907e-17, -8.318995335178427e-18, 1.4417174526604126e-16, -1.1210176988968855e-17, -1.3651560920264116e-19, 1.018789226368751e-17, 1.1154107497885269e-17, -6.141113672972513e-19, -3.039354799464856e-18, -2.85976935526033e-18, 5.4916445128951225e-18, 1.61504069736387e-17, -2.045465634274013e-17, 1.804178024075444e-16, 9.35263981426626e-18, 2.073263767980789e-17, 5.584803270883434e-17, -8.677920783293355e-17, -7.412512953740405e-17, -1.7276762793125943e-18, 5.117903548987009e-18, 1.996584670898356e-17, -0.0, -4.1460608048215566e-17, -5.422419065705177e-20]",53
54,4.44089209850063e-16,5.387,"[-2.351597145087593e-18, 1.3045097406243722e-17, -2.9953112306470007e-18, -2.909892075309828e-20, 9.6279450518782e-19, -9.478012803884173e-18, -4.430114183885848e-20, -2.372753530683307e-18, -1.9547092727461523e-18, 9.046966222361838e-19, 2.611245020416761e-17, 5.918933464805183e-17, -7.124606902197863e-19, -1.1602047028336023e-19, 3.464036143224468e-18, 4.9877263112320606e-18, 7.369170374862853e-18, 2.8943190124074274e-19, 3.085326318462527e-18, 1.7428645767034435e-18, -3.36377526210571e-17, -1.116813960563565e-18, -1.6409431313887104e-17, -2.995897452591221e-17, -3.3631424582492765e-174, -5.766456912830996e-20, 2.79835978658646e-18, -3.497059386072252e-19, 9.173522710854383e-19, -3.9559614379525895e-108]",54
55,19.9630631639127,2.007,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 3.99820786460924, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]",55
56,19.9630836286573,1.939,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, -0.9931074606347271, 32.0, 32.0, 32.0, 32.0, 32.0]",56
57,19.9667688545365,2.015,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]",57
58,1.1988424516641,2.109,"[-0.2323940768954967, 0.13052062435251643, -0.07656682957868186, -0.09383124926853265, -0.14482393872278473, -0.09771929347139423, -0.12306051272058405, -0.17749318141179207, -0.08330032268324272, 0.15010619604817854, -0.0009501157624309603, -0.00976898880842754, 0.18084322683178425, 0.1290497218935979, -0.03501072022056865, 0.08130504297446613, -8.199976944656141e-06, 0.019331593914064794, 0.1413811041960183, 0.13703630897075683, -0.15755236425733046, 0.07726716482933932, 0.17301977778225783, -0.16128378762192164, -0.29194600618747957, -0.06164844187413208, 0.08934153707070867, 0.057181590696325064, -0.1231023820747184, 0.08872884303753492]",58
59,2.0303766921591,2.065,"[0.09032636845107216, 0.24671287417096843, 0.10031777854252912, 0.007945458226227319, -0.0008551185769629751, 0.020136755468743484, 0.13096956345413321, 0.0669859299089348, 0.0816519868163182, 0.17944192848260135, 0.1409468994345436, -0.018334858846155284, -0.08614897258833965, -0.8581329444911594, -0.1284295800756539, 0.011402858179610877, -0.16837884706260264, -0.0006150016772434654, 0.16485039520860703, 0.4327824546763293, -0.22372903908610206, -0.12910868610861792, 0.08276625918054904, 0.7833258804067843, 0.16594245986743106, -0.22157750256962436, -0.6883594799971052, -0.12394372281898021, -0.10694452215321693, -0.17176043128502183]",59
60,1.53563108840267,2.08,"[0.0962989178730382, -0.043427758894647665, 0.11619252262752239, 0.008067779638028783, -0.13790059132995816, -0.06388600885099897, -0.12172940061367553, 0.14753209774895226, -0.0010149655837046318, 0.07978133601552537, -0.24947400618734786, -0.05409379203346743, 0.03181734164130643, -0.030871036902934273, -0.0873042888091825, -0.06925009817005948, -0.09877680103639519, 0.12093724745785411, -0.05699429293333888, -0.15102424007710988, -0.14962449890142793, 0.12012060087734662, -0.035669717586750506, 0.027221828193026713, 0.37685094090991317, -0.2865020793942535, -0.25353173719118055, -0.11780598375117345, 0.4361389993211994, -0.25067263296819325]",60
61,85.2218009100116,0.73,"[-0.5006122136488058, -1.1992677356233776, -1.0516913531564944, -1.28, 0.12383284194749819, -0.18839212149144552, 0.9005822013201177, 0.7807543037883943, 0.2964220265345616, -0.595614255342792, 0.04218869833302009, -0.35906725164997905, 0.16869874308660318, 0.34404684186460927, 0.6415340320515382, -0.21900108479680183, 0.23386111335728668, 0.19055358260610217, 0.08125781503278506, -1.1276822527844947, 0.30802655073596297, 0.11840752217223105, 0.4288348685381569, -0.46795867821785586, 0.06150422820195515, 0.30091425094774793, 0.38184621966121013, -0.02501483538528875, -0.1413718337373829, 0.8963057607627608]",61
62,97.1706126182394,0.928,"[-1.1289663184318617, -1.2251704882845644, -0.04005910030091451, -0.4063975295500347, 0.6106289426471251, 0.5920405277820863, 0.40391007327348055, 0.3390067058132169, 0.6242471117654596, -1.1043385118343765, 0.10488629595593126, 0.56465211228906, 0.8176048648896985, -1.249920076057725, 0.4115162243422555, 0.2340274028892996, 0.05650419643800867, -0.4412739768091961, 0.6971150594845086, 0.3054188173421001, 0.4022655492911027, -0.4703826213611744, -0.2654198483370202, -0.03516399208288602, -0.9118729406529564, 0.531697957523359, -0.3461981882504276, 0.48705283213329453, -0.05950190598950152, 0.5535791172787885]",62
63,84.6673303725454,0.74,"[1.2024744289796798, -0.3980672033473519, 0.9595738435096502, 1.28, 0.13647563105293187, 0.9338388228700945, -0.21501396133565362, 1.217235658317043, 0.5416377817715915, 0.17626381678027767, -0.5880566886201236, 0.8625994237431225, -0.3036631639078775, 0.15589824411436784, 0.15700824594286816, 0.49067909186591824, -0.13084806515555142, 0.002921782712361272, -0.04310202954827155, -0.6646763796778762, 0.2087650104569663, -0.5582413331840262, -0.12225645749573373, 0.7421289302384065, -0.6591720336591823, -0.06606371748500253, 0.6436638099327268, -0.7233974144341121, 0.6978562267046156, 0.13799793403034855]",63
64,11.862811980353,0.669,"[0.06664328716698535, 0.06338115687334182, 0.12734776217288454, -0.3443673772278, 0.269781648049894, -0.10498984010178403, 0.10271347777292986, -0.6261427169862434, -0.021616267102887922, 0.01490535622384651, 0.0006792806115038938, 0.037048766610672225, 0.010909630561214882, -0.129822057218416, 0.5907007609369953, -0.26511424403121203, 0.5339178126835467, 0.3809762521442226, 0.015625290673775105, 0.5876051779986182, 0.16588388222447686, -0.16127658487557778, 0.04716616455872259, 0.23346053647262874, -0.2628080673743925, -0.012668327333005325, 0.3921429101571686, -0.2400738613629822, 0.3338044514643909, -0.5678845216594537]",64
65,28.171710953618,0.776,"[-0.9952426640831874, -0.012908141528993104, -0.18991018945769314, 0.41719180122278027, -0.347149160386234, 0.6188008540737231, 0.3395590045096012, 0.019499170586179705, 0.5172938146491814, 0.14365432868400024, 0.7447915067366778, 0.2582671548893503, -0.22888046692367192, -0.03213256559972951, -0.35282603769735316, 0.3619445028949057, -0.06433614487280989, 0.09844902252346337, 0.5654090968896197, 0.2648312327562722, -0.10695522578798751, -0.17930532334762445, -0.7942037469022497, 0.7915946252182574, -0.3282323161449438, 0.2613785445331911, -0.069653912522613, -0.0529396473339776, -0.24671040941162958, 0.0024726744533155216]",65
66,30.4856140120609,1.201,"[0.5903121740906347, -0.07323615026026085, 0.9440169355035204, -0.1970470878492717, 0.28576606008048844, -0.003198581786879404, -0.22734555128415795, 0.05039530249086772, 0.013789957173958907, -0.018158711794970344, -0.08000795745398172, 0.23196582738979762, 0.6401473505654698, 0.026452152490131078, -0.7465866667617022, 0.23180717824163616, -0.6386098922611441, -0.309099883995083, -0.1329593713525666, 0.20995018518456354, -0.6362165241141149, 0.08064932348755233, -0.12322802658259122, 0.19481398847538686, 0.5723903451115803, -0.6210487775328448, -0.014963586487764002, 0.14582794225281898, -0.6121544003202647, 0.574118271959424]",66
67,0.000433327479869239,6.054,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",67
68,0.00358750297881116,6.388,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",68
69,3.03337222872235e-05,6.357,"[0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0]",69
70,0.657495459720466,2.4,"[-0.21692836021556372, -0.05805586786152576, 0.2523690411463503, -0.22254764063466226, 0.15396742433123142, -0.29116028412743605, 0.015473289335440614, -0.16957888677868532, -0.14109302535899856, 0.07853531737435167, 0.1829050976164883, 0.005856786566139147, -0.08619305909700586, -0.03090767798070718, -0.24676880528639264, -0.013298580074197803, 0.03159357433837382, 0.2646039330803014, 0.022536729778792345, 0.08488278381064256, 0.14916230031825498, -0.21022271269523699, 0.2347860615059795, -0.24127828364485257, -0.033250983710445575, -0.23659084956299642, 0.25483038076460085, -0.13884623939289406, 0.07157670674726874, 0.01715142848479023]",70
71,0.78011356188432,2.376,"[0.015481270586876384, -0.10583419517497022, -0.2200152477964009, 0.45227097336957534, 0.16963122920226065, 0.27000593924742605, 0.005977026622683441, 0.37514695618995986, 0.0031405654221666243, 0.059354165226801835, 0.18782694202357003, -0.1800896490145052, 0.052692763564471765, 0.09078604547273521, 0.12778005335205003, 0.10310125838724993, 0.00045807104492287857, 0.14371899024669843, 0.11212631687549468, -0.30392507759961424, 0.14164773376950238, -0.11306508162582558, 0.21086959585377776, -0.08556342155593763, 0.058160155614711904, -0.20048487830741146, 0.02696104414658228, -0.2374155365416084, 0.09469211987811102, 0.024513156711988872]",71
72,0.970611331746655,2.215,"[0.21352500626024032, -0.015783934468911576, 0.10368518649758801, 0.2894024373156483, 0.18113918003680302, 0.17557761352162324, -0.0536757143798624, -0.23853430278918367, 0.12916017743818575, 0.21770038408850995, -0.31967751325096416, -0.43594962463100617, -0.09192950833885588, 0.049805152341085984, 0.03341874523667046, 0.11967944899487697, -0.09635012537108761, 0.12785634727235332, 0.1326020820320822, 0.037696602536656396, 0.1541344494861781, -0.11203611567890309, -0.03456950914826677, 0.2970844733056143, 0.19246769406116424, 0.20292742353358817, 0.011051710630860835, 0.09880904167101259, 0.10769214115175119, 0.06537207597408556]",72
73,0.0114796061222433,2.398,"[0.011654594886072482, 0.04657421421136946, 0.037115747661441045, -0.10421882115514076, 0.11811904119578436, 0.009752274642542427, 0.01486836332891697, 0.017862083997427183, -0.06808164894220621, -0.0015120745483334364, -0.008697133374035448, 0.0412975820115656, -0.002274936808817403, -0.003983447858513334, -0.0760900148130803, 0.003707365222105429, 0.04958284576430203, 0.0015167970668813365, -0.1024067847840826, -0.07350227471893228, 0.02464046554465017, 0.0812452187083597, -0.032849463816756456, -0.0005928887315552857, 0.04013929023534848, 0.011954969143151944, -0.07342607825855997, 0.012459561677555542, -0.08292129351415782, 0.0033497912035400715]",73
74,0.0599483755079827,2.383,"[0.030238462454962145, -0.04279841498081375, -0.010017129765360356, -0.05972312795627132, -0.10167777416687729, 0.00036458526463896754, -0.05247832679854795, -0.14774371677752438, 0.00596675856860876, -2.4349419828054324e-06, 0.007978073110137356, 0.12228847355034171, 0.0004491208251406373, -0.09330126792323341, -0.014132026981160612, -0.015359760145611592, -0.00013011001355789598, -0.0016063291678667067, 0.007510474155346519, 0.000914836202941617, 0.005027711438894248, 0.0006683294197076993, 0.007529019658622105, 0.013213619490268731, 0.039891733143094694, 0.10391764256144485, -0.17725120988447465, -0.0005282676900929969, -0.01612532478781505, -0.16403461805869424]",74
75,0.0545792932530274,2.375,"[0.020205423609483453, 0.014511946470438094, 0.0002722630953516996, 0.0579704272397509, -0.011497606168313754, -0.006967377041946302, 0.023562683405651152, -7.771083252772226e-05, -0.11631044215320828, -0.0026159679867065726, -0.13535127222082208, 0.020753596039398328, -0.011031820563201346, -0.060890950454671654, 0.002378157959392783, 0.0007908544331218797, 0.00206590795938817, 0.006882288707887506, 0.01663198178826786, 0.023404993736613904, -0.003218660152276944, 0.004688341527403597, 0.19402303461284567, -0.0020467239108623515, 0.011043514694118794, 1.0429883060301558e-05, 0.001333027451366136, 0.04866143720925512, -0.11317972614158738, 0.005431601416959246]",75
76,-4295.31684194891,2.304,"[-500.0, 500.0, -500.0, -500.0, 500.0, -500.0, 500.0, -500.0, -500.0, -500.0, -500.0, 435.13540039851864, -500.0, 418.7606934708877, -500.0, -500.0, 418.9079411019045, -304.237010672769, -307.8373714840546, 500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -302.98969346164944, 500.0, 500.0, -500.0]",76
77,-4695.38266625304,2.321,"[-500.0, 55.02140097626729, 428.85298117424526, -500.0, -500.0, -107.96423414693076, -500.0, -302.08084996137086, -500.0, -290.5126718807027, -124.64066027484856, -500.0, 500.0, 500.0, 419.1672790589431, -500.0, -500.0, 500.0, -500.0, -500.0, -480.44298147168064, 500.0, -298.7030469445752, -500.0, -500.0, -295.61985975927263, -500.0, -500.0, 446.38836560645615, 449.7844448934652]",77
78,-4899.04138546273,2.37,"[-500.0, 500.0, 421.24045214753687, -500.0, -500.0, 500.0, -500.0, 419.4123268205712, 500.0, -500.0, 500.0, 406.3037611421801, -500.0, -500.0, -500.0, -299.08465357945875, -500.0, -500.0, -304.5361824923711, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0]",78
79,-2747.7767385593,2.085,"[-497.4842841939442, 358.3117195231714, 107.539863064159, -151.62030817002483, -500.0, -500.0, -484.40865055375224, -500.0, 438.9217360249397, -499.51079716526465, -500.0, -66.32567730326389, -44.70165725492075, 209.73565128823046, 94.29838686751123, -500.0, -500.0, 128.44980236981368, -500.0, -271.5287045232044, 263.2993141943098, -500.0, -343.28974277628475, 421.0753004228041, -178.5073745758696, -500.0, 500.0, -500.0, 500.0, -500.0]",79
80,-4539.06379349202,2.085,"[-500.0, -49.704368032192356, 433.1591762958206, -99.7547509855192, 32.56915514742356, -321.49057574464973, -500.0, -308.1380494204934, -500.0, -286.8209970091645, 251.1197872337885, -500.0, -34.33629416860021, -500.0, 500.0, 443.7756819035701, 136.07535805390387, -272.8508218847451, 436.25099008852374, -500.0, 446.2665107439548, 449.5794355372529, 463.74531898145887, 341.8497050264932, 385.61870455812704, -500.0, 35.326911403413355, 74.85748765800527, -500.0, -500.0]",80
81,-2788.74391545927,2.155,"[-500.0, -500.0, -276.126652462489, -500.0, -118.0754912448146, 396.43425929019276, -500.0, 500.0, -500.0, -500.0, -500.0, -488.48887920364734, 500.0, -102.02602275423195, -18.984618633534936, 3.6163687864727248, -184.91782590295406, -34.94627781030289, -500.0, -162.89316039688276, -500.0, -454.4293076655125, -476.9902091307539, 454.53747893803256, -248.06503730951246, 433.61155025903474, -312.1571076639227, -91.0975765267464, -500.0, -489.5316620434733]",81
82,-2930.41035356678,6.013,"[-500.0, -500.0, -500.0, 499.30380722490156, -500.0, -500.0, -500.0, -500.0, -500.0, 499.37918058190616, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.42324447982895, -500.0, -500.0, -500.0, -500.0, 499.1673275420022, -500.0, 499.99915771218065, -500.0, -500.0, 499.23231850860566, -500.0, 499.7024113683336, -500.0]",82
83,-2923.79917057588,6.423,"[-500.0, -500.0, -500.0, -500.0, -500.0, 499.12813580277464, 499.14305739771373, -500.0, -500.0, -500.0, -500.0, -500.0, 499.6980106170778, -500.0, -500.0, -500.0, -500.0, 499.6851346353034, -500.0, 499.97672369521416, -500.0, -500.0, -500.0, -500.0, 499.4976137114105, -500.0, -500.0, 499.6902158326617, -500.0, -500.0]",83
84,-2572.88446820047,6.277,"[-500.0, 499.82307459058774, -500.0, -500.0, -500.0, -500.0, 499.7223320153644, 499.364323269835, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.4828792592787, -500.0, 499.1664423505531, -500.0, 499.600924760625, -500.0, -500.0, -500.0, 499.2399034341199, -500.0, -500.0, 499.46876165787285]",84
